@relation InstanceResultListener

@attribute Key_Dataset {'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.J48,weka.classifiers.functions.Logistic,weka.classifiers.lazy.IBk,weka.classifiers.bayes.BayesNet,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-R 1.0E-8 -M -1 -num-decimal-places 4','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"'}
@attribute Key_Scheme_version_ID {5995231201785697655,-217733168393644444,3932117032546553727,-3080186098777067172,746037443258775954,-3459427003147861443,2888557078165701326}
@attribute Num_Fold numeric
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 82\nSize of the tree: 144\n','Number of leaves: 95\nSize of the tree: 165\n','Number of leaves: 104\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 178\n','Number of leaves: 98\nSize of the tree: 173\n','Number of leaves: 90\nSize of the tree: 156\n','Number of leaves: 108\nSize of the tree: 188\n','Number of leaves: 83\nSize of the tree: 147\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,5,20190508.1323,4576.8,1144.2,1082.8,61.4,0,94.63389,5.36611,0,0.892529,0.094819,0.203386,18.983968,40.69903,1143.31824,240.945676,902.372565,0.999229,0.210577,0.788652,941.827511,0.823133,82.376805,0.952611,562.8,0.060351,33.4,0.939649,520,0.047389,28,0.944056,0.952611,0.948279,0.89264,0.989459,0.989747,0.946339,0.05408,0.94592,0.053661,0.946433,0.946339,0.946327,0.89264,0.989459,0.98892,0.946261,0.946339,0.0032,1,0.003125,0.990625,3.125,990.625,1276512.4,1273934.6,323104.4,99.807738,65.04108,?,?,?,?,?,?,?,?,?,?,?,?,?
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,5,20190508.1323,4576.8,1144.2,1083,61.2,0,94.651189,5.348811,0,0.892883,0.094808,0.2053,18.981823,41.081942,1143.31824,258.322933,884.995307,0.999229,0.225769,0.773461,941.724169,0.82304,82.367458,0.951932,562.4,0.059268,32.8,0.940732,520.6,0.048068,28.4,0.945007,0.951932,0.948394,0.893037,0.988353,0.988362,0.946512,0.053848,0.946152,0.053488,0.946653,0.946512,0.946501,0.893037,0.988353,0.987535,0.946437,0.946512,0.0092,0.9844,0.009375,0.978125,9.375,978.125,1276526.8,1273934.6,323104.4,99.685376,64.85759,?,?,?,?,?,?,?,?,?,?,?,?,?
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,5,20190508.1323,4576.8,1144.2,1083,61.2,0,94.651281,5.348719,0,0.89288,0.095167,0.204469,19.053692,40.915625,1143.31824,257.560521,885.757719,0.999229,0.2251,0.77413,941.115398,0.822509,82.314319,0.952267,562.6,0.059626,33,0.940374,520.4,0.047733,28.2,0.944652,0.952267,0.948428,0.892944,0.988597,0.988758,0.946513,0.053871,0.946129,0.053487,0.946561,0.946513,0.946503,0.892944,0.988597,0.987871,0.946438,0.946513,0,0.9716,0,0.9625,0,962.5,1276515.6,1273934.6,323104.4,99.685391,65.023651,?,?,?,?,?,?,?,?,?,?,?,?,?
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1061.6,82.6,0,92.78111,7.21889,0,0.855607,0.09358,0.232171,18.735998,46.459107,1143.31824,299.223576,844.094664,0.999229,0.261509,0.737721,939.240894,0.820874,82.150712,0.916047,541.2,0.059629,33,0.940371,520.4,0.083953,49.6,0.942568,0.916047,0.929083,0.856031,0.980833,0.983797,0.927811,0.071394,0.928606,0.072189,0.928305,0.927811,0.927827,0.856031,0.980833,0.981371,0.927785,0.927811,0.0184,0.0032,0.01875,0.003125,18.75,3.125,20016,1273934.6,323104.4,98.671527,62.060784,?,?,?,?,0,0,0,0,-81287.097505,-81368.730647,-81387.101097,-81139.594017,-81062.594017
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1062.8,81.4,0,92.885822,7.114178,0,0.857684,0.093116,0.231462,18.643088,46.317093,1143.31824,297.463626,845.854614,0.999229,0.259974,0.739255,940.38506,0.821871,82.250482,0.918415,542.6,0.059989,33.2,0.940011,520.2,0.081585,48.2,0.942402,0.918415,0.93024,0.858009,0.981013,0.983959,0.928858,0.070432,0.929568,0.071142,0.929242,0.928858,0.928875,0.858009,0.981013,0.98154,0.928829,0.928858,0.0096,0.003,0.009375,0.003125,9.375,3.125,20016,1273934.6,323104.4,98.724051,61.938506,?,?,?,?,0,0,0,0,-81287.969552,-81369.602694,-81387.967883,-81140.460802,-81063.460802
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1062.2,82,0,92.833435,7.166565,0,0.856647,0.093429,0.232086,18.70574,46.441983,1143.31824,298.370261,844.947979,0.999229,0.260766,0.738463,939.561558,0.821151,82.178456,0.917062,541.8,0.059635,33,0.940365,520.4,0.082938,49,0.942633,0.917062,0.929643,0.857035,0.981031,0.983949,0.928334,0.070908,0.929092,0.071666,0.928788,0.928334,0.928351,0.857035,0.981031,0.981563,0.928307,0.928334,0.0126,0.0094,0.0125,0.009375,12.5,9.375,20016,1273934.6,323104.4,98.706538,61.947247,?,?,?,?,0,0,0,0,-81287.001388,-81368.634531,-81387.012067,-81139.504986,-81062.504986
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1061.4,82.8,0,92.763413,7.236587,0,0.855242,0.093408,0.232049,18.701491,46.434529,1143.31824,298.612432,844.705808,0.999229,0.260979,0.738251,939.649284,0.821228,82.186133,0.916383,541.4,0.060362,33.4,0.939638,520,0.083617,49.4,0.942084,0.916383,0.928977,0.855727,0.981011,0.983937,0.927634,0.071613,0.928387,0.072366,0.928183,0.927634,0.927646,0.855727,0.981011,0.981541,0.927601,0.927634,0.0064,0.0064,0.00625,0.00625,6.25,6.25,20016,1273934.6,323104.4,98.636669,61.964699,?,?,?,?,0,0,0,0,-81287.578505,-81369.211648,-81387.583323,-81140.076242,-81063.076242
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1062.2,82,0,92.833389,7.166611,0,0.856647,0.09321,0.231354,18.66199,46.295578,1143.31824,297.54308,845.77516,0.999229,0.260045,0.739185,940.262166,0.821763,82.2397,0.917064,541.8,0.059633,33,0.940367,520.4,0.082936,49,0.942717,0.917064,0.929638,0.85712,0.981051,0.983965,0.928334,0.070903,0.929097,0.071666,0.928873,0.928334,0.928347,0.85712,0.981051,0.98159,0.928303,0.928334,0.0096,0.0032,0.009375,0.003125,9.375,3.125,20016,1273934.6,323104.4,98.68904,61.938429,?,?,?,?,0,0,0,0,-81287.76789,-81369.401033,-81387.768791,-81140.26171,-81063.26171
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1061.2,83,0,92.746038,7.253962,0,0.854901,0.093235,0.231709,18.667,46.366645,1143.31824,297.965617,845.352623,0.999229,0.260412,0.738818,940.017725,0.821552,82.218516,0.915707,541,0.059989,33.2,0.940011,520.2,0.084293,49.8,0.942272,0.915707,0.92877,0.855318,0.980952,0.983922,0.92746,0.071743,0.928257,0.07254,0.927945,0.92746,0.927477,0.855318,0.980952,0.98149,0.927434,0.92746,0.0094,0.0064,0.00625,0.00625,6.25,6.25,20016,1273934.6,323104.4,98.706523,62.052066,?,?,?,?,0,0,0,0,-81287.841319,-81369.474462,-81387.844309,-81140.337228,-81063.337228
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1062.6,81.6,0,92.868339,7.131661,0,0.857344,0.093202,0.231581,18.660352,46.340923,1143.31824,297.484968,845.833272,0.999229,0.259994,0.739235,940.156883,0.821671,82.230468,0.917737,542.2,0.059631,33,0.940369,520.4,0.082263,48.6,0.942665,0.917737,0.929998,0.857727,0.981097,0.984003,0.928683,0.070577,0.929423,0.071317,0.929131,0.928683,0.928699,0.857727,0.981097,0.981634,0.928655,0.928683,0.0062,0.0064,0.00625,0.00625,6.25,6.25,20016,1273934.6,323104.4,98.636684,61.991022,?,?,?,?,0,0,0,0,-81288.517659,-81370.150801,-81388.515042,-81141.007962,-81064.007962
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1062,82.2,0,92.815922,7.184078,0,0.856299,0.093173,0.231414,18.654523,46.307472,1143.31824,297.155861,846.16238,0.999229,0.259707,0.739522,940.229097,0.821736,82.237003,0.916719,541.6,0.059627,33,0.940373,520.4,0.083281,49.2,0.94258,0.916719,0.929454,0.85667,0.98111,0.984023,0.928159,0.071068,0.928932,0.071841,0.928597,0.928159,0.928177,0.85667,0.98111,0.981652,0.928134,0.928159,0.0094,0.0032,0.009375,0.003125,9.375,3.125,20016,1273934.6,323104.4,98.654029,61.973288,?,?,?,?,0,0,0,0,-81288.934443,-81370.567586,-81388.938101,-81141.43102,-81064.43102
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1061.8,82.4,0,92.798363,7.201637,0,0.855943,0.093262,0.231764,18.672308,46.377617,1143.31824,298.027992,845.290248,0.999229,0.260471,0.738758,940.054869,0.82158,82.221409,0.917059,541.8,0.06035,33.4,0.93965,520,0.082941,49,0.941974,0.917059,0.92932,0.856316,0.980971,0.983898,0.927984,0.071274,0.928726,0.072016,0.928421,0.927984,0.928,0.856316,0.980971,0.981514,0.927956,0.927984,0.0126,0,0.0125,0,12.5,0,20016,1273934.6,323104.4,98.706538,62.043416,?,?,?,?,0,0,0,0,-81288.540696,-81370.173838,-81388.546304,-81141.039223,-81064.039223
'phishing_reduction-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.instance.RemoveRange-R250,2605,748,234,247,184,804,210,111,432,576,438,836,4754,669,956,260,1030,375,2886,1350,3513,283,1489,2775,1833,705,402,4369,1486,1238,662,2836,182,1318,240,379,997,419,5325,916,436,1535,1384,4301,1254,703,1212,782,515,5580,1114,5733,5845,700,583,5195,1054,1834,626,1745,2829,3686,5534,3123,2918,2938,112,4616,3898,3278,3332,587,1912,723,2958,512,2294,2296,2853,3192,2258,3582,2963,2683,2749,3483,3441,573,3148,2041,2652,4466,4843,1118,5128,5276,4942,4472,4838,682,5461,4094,4352,4922,5196,2636,5280,401,5405,4354,4221,4965,4492,4340,4862,4305,1529,4510,4338,4663,989,4836,4414,2237,1380,1473,1483',10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,5,20190508.1323,4576.8,1144.2,1061.4,82.8,0,92.763475,7.236525,0,0.855244,0.093297,0.231735,18.67925,46.371655,1143.31824,298.49852,844.81972,0.999229,0.260883,0.738347,939.918689,0.821464,82.209748,0.916048,541.2,0.059985,33.2,0.940015,520.2,0.083952,49.6,0.942485,0.916048,0.928986,0.855775,0.98106,0.983985,0.927635,0.071572,0.928428,0.072365,0.92823,0.927635,0.927646,0.855775,0.98106,0.981602,0.927601,0.927635,0.0064,0,0.00625,0,6.25,0,20016,1273934.6,323104.4,98.688994,61.99958,?,?,?,?,0,0,0,0,-81288.534061,-81370.167203,-81388.539851,-81141.03277,-81064.03277
